,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure
2118,ROSYTH ROAD,ONE ROSYTH,OCR,1.3103830420440907,103.9262895305751,10532.886859246575,19,999 yrs lease commencing from 1886
2119,TELOK KURAU ROAD,MERLOT VILLE,OCR,1.3486513021361735,103.87406827942038,10895.308924485125,15,Freehold
2120,KING ALBERT PARK,1 KING ALBERT PARK,RCR,1.2161310695794039,103.89996198619899,14961.861781297896,21,Freehold
2121,MARINE PARADE ROAD,SILVERSEA,RCR,1.3397297219161828,103.86362278102709,17764.12103061627,15,99 yrs lease commencing from 2007
2122,TAY LIAN TECK ROAD,DONG XING COURT,OCR,1.3660476876001055,103.87609992995093,11428.57142857143,15,Freehold
2123,UPPER THOMSON ROAD,THREE 11,RCR,1.2648829933279193,103.91991408263983,18022.054465245154,20,Freehold
2124,JANSEN ROAD,MINT RESIDENCES @ JANSEN,OCR,1.3138833818100757,103.92310836250228,11717.18618450007,19,999 yrs lease commencing from 1878
2125,IPOH LANE,EMERY POINT,RCR,1.3324053040309674,103.87513844129558,13021.130372460748,15,Freehold
2126,JOO CHIAT TERRACE,PALM LOFT,RCR,1.3400462880874664,103.87814837191164,11588.723776223776,15,Freehold
2127,ST. PATRICK'S ROAD,ST PATRICK'S RESIDENCES,OCR,1.3514929888256835,103.8714270292728,14393.06115967498,15,Freehold
2128,TEMBELING ROAD,TEMBELING COURT,RCR,1.3381186884804734,103.87540554463551,11855.579155846208,15,Freehold
2129,EVERITT ROAD,TORIE MANSIONS,RCR,1.3401949342499644,103.8755133020098,10448.511411197978,15,Freehold
2130,JALAN LOYANG BESAR,OCEAN FRONT SUITES,OCR,1.3977484888235328,103.94245137464415,13271.186223165672,17,946 yrs lease commencing from 1937
2131,LORONG L TELOK KURAU,THE GRANDIFLORA,OCR,1.3504825525793334,103.87626103328466,11341.32882882883,15,Freehold
2132,TANAH MERAH KECHIL ROAD,EAST MEADOWS,OCR,1.3815776835067552,103.89208051449204,9992.157066802036,16,99 yrs lease commencing from 1998
2133,ONAN ROAD,RESIDENTIAL APARTMENTS,RCR,1.339233958263847,103.87133530437738,12943.564321646825,15,Freehold
2134,JALAN BUNGA RAMPAI,OASIS GARDEN,RCR,1.3195239450938634,103.90215940610315,12661.018825056139,19,Freehold
2135,TOH TUCK ROAD,NOTTINGHILL SUITES,RCR,1.2049449842344893,103.90222761371774,16291.28685040467,21,Freehold
2136,LORONG M TELOK KURAU,LE M RESIDENCE,OCR,1.3455612271047144,103.87351116636005,12473.118279569893,15,Freehold
2137,LORONG KISMIS,KISMIS VIEW,RCR,1.2057403410351333,103.90177979273652,10160.141283207648,21,99 yrs lease commencing from 1983
2138,JOO CHIAT LANE,GIDEON'S LODGE,RCR,1.3401805798051416,103.87644829429102,10803.27868852459,15,Freehold
2139,MARTIA ROAD,VILLA MARTIA,OCR,1.348081018404044,103.87025106673549,13840.714898313425,15,Freehold
2140,LIM TUA TOW ROAD,CASA RIVIERA,OCR,1.311839861249957,103.91796535571483,10610.771405294816,19,Freehold
2141,JANSEN ROAD,JANSEN MANSIONS,OCR,1.3129481229571078,103.92307422840409,8205.128205128205,19,999 yrs lease commencing from 1876
2142,ELIAS ROAD,OASIS @ ELIAS,OCR,1.3784751224566507,103.94058066359503,8746.170084116859,18,99 yrs lease commencing from 2008
2143,DUKU ROAD,DUKU COURT,RCR,1.3426813481968085,103.8741959547339,11849.732620320856,15,Freehold
2144,UPPER EAST COAST ROAD,77 @ EAST COAST,OCR,1.3641800811201776,103.8769058530586,19000.101255581827,15,Freehold
2145,HINDHEDE WALK,SOUTHAVEN II,OCR,1.209451080301326,103.90984220114242,12022.390688492676,21,999 yrs lease commencing from 1877
2146,DUNMAN ROAD,DUNMAN REGENCY,RCR,1.3299138496375265,103.87317248160937,14657.476268214523,15,Freehold
2147,MARINE PARADE,MARINE VILLE,RCR,1.3434220358614262,103.86787989137933,15669.642857142857,15,Freehold
2148,DUKU ROAD,AURA 83,RCR,1.3429158687224125,103.87452422576352,14972.775531588128,15,Freehold
2149,RIFLE RANGE ROAD,MAYFAIR GARDENS (DEMOLISHED),RCR,1.2176141608780306,103.90190422462119,10071.681581286259,21,99 yrs lease commencing from 1983
2150,LORONG L TELOK KURAU,THE CHERRYWOOD,OCR,1.3509129037918706,103.87567063491048,13334.517826825127,15,Freehold
2151,HILLSIDE DRIVE,D'HIRO@HILLSIDE,OCR,1.3112144554442227,103.92325593899915,11211.492369562679,19,999 yrs lease commencing from 1876
2152,EAST COAST ROAD,COASTARINA,OCR,1.355076031646428,103.87312525615773,13143.629552498924,15,Freehold
2153,JALAN LOYANG BESAR,CASA PASIR RIS,OCR,1.4007027353608723,103.9425144605693,8044.164987603486,17,946 yrs lease commencing from 1938
2154,TANJONG RHU ROAD,WATER PLACE,RCR,1.3092167892564428,103.86041655208025,13731.653272525364,15,99 yrs lease commencing from 1998
2155,TOH TUCK ROAD,GOODLUCK GARDEN,RCR,1.2048510635697536,103.9037228358619,11771.248422076009,21,Freehold
2156,LORONG K TELOK KURAU,RESIDENTIAL APARTMENTS,OCR,1.3455792156755937,103.87650723448851,10852.79454211493,15,Freehold
2157,ROSYTH ROAD,KJ MANSION,OCR,1.3111026753355364,103.92636853101237,10139.86013986014,19,999 yrs lease commencing from 1886
2158,TEMBELING ROAD,PENG'S COURT,RCR,1.3408742062412196,103.87179083453103,11630.434782608696,15,Freehold
2159,EAST COAST ROAD,THE DOMAIN,OCR,1.3612038403718623,103.87561339016848,11230.026866515836,15,Freehold
2160,SHUNFU ROAD,JADESCAPE,RCR,1.2745063735380588,103.91510598163251,18463.0170379714,20,99 yrs lease commencing from 2018
2161,LORONG K TELOK KURAU,ESPIRA RESIDENCE,OCR,1.3490239485294924,103.87643930010265,10175.190037476312,15,Freehold
2162,HOW SUN ROAD,THE LILIUM,OCR,1.3174903267349298,103.90887100947074,21934.931362211082,19,Freehold
2163,MEYER ROAD,MEYER PARK,RCR,1.3282011982371777,103.85990718449408,15937.409629843842,15,Freehold
2164,AMBER ROAD,AMBER RESIDENCES,RCR,1.337440411582752,103.86487491586323,17343.639044024898,15,Freehold
2165,LEITH PARK,LEITH GROVE,OCR,1.310290556983344,103.9255346370274,10831.222888184913,19,Freehold
2166,UPPER EAST COAST ROAD,CRESCENDO BUILDING,OCR,1.3631084858661577,103.87667052580073,10030.99173553719,15,Freehold
2167,JALAN WAKAFF,RADIX,OCR,1.3480870657736868,103.8814473195911,11693.347884298608,15,Freehold
2168,KOVAN ROAD,KOVAN RESIDENCES,OCR,1.3217621208569863,103.92431174477177,12824.275224315123,19,99 yrs lease commencing from 2007
2169,FLORENCE ROAD,THE FLORENTINE,OCR,1.3225195384339754,103.92942147569288,10698.195907288868,19,947 yrs lease commencing from 1934
2170,TANJONG RHU ROAD,EMERALD EAST,RCR,1.320280564171265,103.8632514870826,14723.939267229614,15,Freehold
2171,MARGATE ROAD,8M RESIDENCES,RCR,1.3252292982721416,103.86292035502035,21050.344169303946,15,Freehold
2172,KOVAN ROAD,KOVAN ESQUIRE,OCR,1.317667086998843,103.92141839067934,11697.223600191179,19,Freehold
2173,ANG MO KIO CENTRAL 3,GRANDEUR 8,OCR,1.282984900435833,103.93957009301133,10883.942686464892,20,99 yrs lease commencing from 2002
2174,JALAN LOYANG BESAR,BLUWATERS 2,OCR,1.4009164366090079,103.94316911415328,8926.842726459467,17,946 yrs lease commencing from 1938
2175,LORONG M TELOK KURAU,IDYLLIC RESIDENCES,OCR,1.3494512470953204,103.87423465134567,11963.61111041615,15,Freehold
2176,LORONG K TELOK KURAU,SUNNYVALE RESIDENCES,OCR,1.352018724640757,103.876901934709,16262.893552777476,15,Freehold
2177,LORONG 102 CHANGI,JUPITER 18,RCR,1.3370673114328753,103.8791525823964,14033.079693075657,15,Freehold
2178,KOVAN ROAD,KOVAN MELODY,OCR,1.3201373618879886,103.92359487016931,12042.802820791818,19,99 yrs lease commencing from 2004
2179,ELIAS GREEN,ELIAS GREEN,OCR,1.378698822427483,103.9351100910185,6907.469921682811,18,99 yrs lease commencing from 1991
2180,LORONG LEW LIAN,CHERRYHILL,OCR,1.3144874138187332,103.91359288336248,11756.871504693805,19,Freehold
2181,AMBER ROAD,AMBER SKYE,RCR,1.3347111670364467,103.86325880774784,20954.786032488417,15,Freehold
2182,PUNGGOL FIELD WALK,WATERWOODS,OCR,1.3493798497830778,103.95427863358778,10474.29719591476,19,99 yrs lease commencing from 2013
2183,MEYER ROAD,THE SOVEREIGN,RCR,1.329985546655722,103.86018001350482,19445.397479606083,15,Freehold
2184,FERNWOOD TERRACE,FERNWOOD TOWERS,OCR,1.361796397530906,103.87301354444553,13016.315024660391,15,Freehold
2185,COMPASSVALE BOW,THE QUARTZ,OCR,1.3308863790076497,103.94357914060909,10537.597153259681,19,99 yrs lease commencing from 2005
2186,CARPMAEL ROAD,SHEBA LODGE,RCR,1.3342693579343192,103.87687602811718,10992.903332042932,15,Freehold
2187,LORONG M TELOK KURAU,RICCHEZZA,OCR,1.3520162886972842,103.87483685724106,12947.75938830817,15,Freehold
2188,SANDILANDS ROAD,3@SANDILANDS,OCR,1.314430992510572,103.92482902963924,11210.187970284824,19,999 yrs lease commencing from 1886
2189,AMBER GARDENS,KING'S MANSION,RCR,1.3350074439199668,103.8642361227337,13824.808881551997,15,Freehold
2190,JALAN ANAK BUKIT,SUITES DE LAUREL,RCR,1.2159601505422688,103.902543363143,15726.706458569755,21,999 yrs lease commencing from 1885
2191,EDEN GROVE,EDEN CREST,OCR,1.308494239937624,103.90844206816963,14111.111111111111,19,Freehold
2192,STILL ROAD,MAYA,RCR,1.3444750099542593,103.87281650692455,12381.512605042017,15,Freehold
2193,RAMBUTAN ROAD,VENTURA VIEW,RCR,1.3414980281921374,103.87700383917941,10871.807797816171,15,Freehold
2194,LORONG G TELOK KURAU,SUNNY PALMS,OCR,1.347516421555593,103.88095065225747,10565.264722490545,15,Freehold
2195,AMBER ROAD,THE SHORE RESIDENCES,RCR,1.3385958039329588,103.86697033314886,17137.738840109036,15,103 yrs lease commencing from 2009
2196,KEW CRESCENT,KEW GREEN,OCR,1.3872599875915415,103.88208915188798,7073.856894412815,16,99 yrs lease commencing from 1994
2197,PUNGGOL FIELD,PRIVE,OCR,1.3415669337413036,103.96415210698774,10516.420974873794,19,99 yrs lease commencing from 2010
2198,LORONG L TELOK KURAU,RESIDENCE 118,OCR,1.350786499111811,103.87562821003249,7769.2307692307695,15,Freehold
2199,HILLVIEW AVENUE,MERAWOODS,OCR,1.1954850436439701,103.91954800948626,10997.931201270505,23,999 yrs lease commencing from 1885
2200,JURONG EAST STREET 13,WESTMERE,OCR,1.1715744701960402,103.90088136085413,9094.133877851064,22,99 yrs lease commencing from 1996
2201,BOON LAY DRIVE,SUMMERDALE,OCR,1.14762545346736,103.90602556113367,7403.709476104469,22,99 yrs lease commencing from 1997
2202,DAIRY FARM ROAD,THE DAIRY FARM,OCR,1.2057610626532358,103.92788131815037,11917.708381622719,23,Freehold
2203,WESTWOOD AVENUE,WESTWOOD RESIDENCES,OCR,1.1318439361207526,103.91497139448018,8633.109243701932,22,99 yrs lease commencing from 2014
2204,DAIRY FARM ROAD,DAIRY FARM ESTATE,OCR,1.206291303581002,103.92808085199165,14640.883977900552,23,Freehold
2205,CHOA CHU KANG STREET 64,THE QUINTET,OCR,1.1861887421429274,103.96226914260704,7931.768878980199,23,99 yrs lease commencing from 2003
2206,HILLVIEW TERRACE,HILLS TWOONE,OCR,1.1941135427170424,103.91573496078205,14147.219961802366,23,Freehold
2207,TRANSIT ROAD,ROOTS @ TRANSIT,OCR,1.25416401712631,103.96782612095174,13822.021451732113,26,99 yrs lease commencing from 2014
2208,BUKIT BATOK CENTRAL LINK,THE JADE,OCR,1.1845389302727738,103.91230881537074,10926.20754380794,23,99 yrs lease commencing from 2001
2209,ROSEWOOD DRIVE,PARC ROSEWOOD,OCR,1.2219193599108813,103.99008922903873,11620.53367784787,25,99 yrs lease commencing from 2011
2210,YISHUN RING ROAD,THE WISTERIA,OCR,1.2777370814258178,103.98081469825192,11947.37290723198,27,99 yrs lease commencing from 2015
2211,WOODLANDS DRIVE 72,WOODSVALE,OCR,1.2407033423721927,104.0065016177288,6767.821560078486,25,99 yrs lease commencing from 1997
2212,JURONG EAST AVENUE 1,PARC OASIS,OCR,1.168892367141242,103.90753011760175,9643.209299310087,22,99 yrs lease commencing from 1991
2213,YIO CHU KANG ROAD,THOMSON GROVE,OCR,1.2719654607713846,103.94699065322288,10084.226783758058,26,Freehold
2214,SELETAR ROAD,THE GREENWICH,OCR,1.3055173709807197,103.94989188513912,11522.810925337426,28,99 yrs lease commencing from 2009
2215,LENTOR LOOP,BULLION PARK,OCR,1.2717339722070091,103.95541691263357,11578.902031505486,26,Freehold
2216,SUNRISE AVENUE,SUNRISE GARDENS,OCR,1.2936173313999273,103.95304485882528,8142.441384004832,28,99 yrs lease commencing from 1995
2217,JALAN REMAJA,MONT BOTANIK RESIDENCE,OCR,1.1974356086016706,103.92098259728307,18284.77569705935,23,Freehold
2218,SPRINGSIDE GREEN,THE BROOKS II,OCR,1.2549307377589463,103.96689275492237,13779.678802422988,26,Freehold
2219,CACTUS DRIVE,GRANDE VISTA,OCR,1.2875987766436587,103.95132824880983,10699.362653853987,28,999 yrs lease commencing from 1886
2220,MIMOSA CRESCENT,MIMOSA PARK,OCR,1.2997432817443588,103.9459437668763,9430.93444304786,28,Freehold
2221,CASHEW ROAD,CASHEW PARK CONDOMINIUM,OCR,1.2038003851887806,103.93420373723752,10743.104020754969,23,999 yrs lease commencing from 1882
2222,HILLVIEW AVENUE,HILLINGTON GREEN,OCR,1.2002468202386583,103.92357902121222,11911.437265536355,23,999 yrs lease commencing from 1883
2223,WOODGROVE DRIVE,WOODGROVE CONDOMINIUM,OCR,1.2188186876501022,103.99207791940562,7270.893414057862,25,99 yrs lease commencing from 1997
2224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,OCR,1.2013129546040202,103.92424797482617,12671.72106589852,23,Freehold
2225,HILLVIEW TERRACE,NATURA@HILLVIEW,OCR,1.1944916611217942,103.91655068611443,13931.904611142683,23,Freehold
2226,YISHUN AVENUE 11,THE CANOPY,OCR,1.2846902032607466,103.98668248160651,8856.271334286837,27,99 yrs lease commencing from 2010
2227,CANBERRA DRIVE,EIGHT COURTYARDS,OCR,1.2671999634101634,104.00151892457474,10471.675269232417,27,99 yrs lease commencing from 2010
2228,YISHUN AVENUE 9,NINE RESIDENCES,OCR,1.277984669505496,103.99615914043329,12180.048794615834,27,99 yrs lease commencing from 2013
2229,CHONG KUO ROAD,THE ESSENCE,OCR,1.2532360345835936,103.9664124791185,14440.856427376493,26,99 yrs lease commencing from 2018
2230,JURONG LAKE LINK,LAKE GRANDE,OCR,1.1594933046937852,103.90892897832234,14556.24425199173,22,99 yrs lease commencing from 2015
2231,HILLVIEW AVENUE,HILLVIEW 128,OCR,1.1966720984668247,103.92016590222677,10491.406535851673,23,999 yrs lease commencing from 1885
2232,NIM ROAD,NIM GARDENS,OCR,1.3001767377618338,103.94415734270406,9220.0,28,Freehold
2233,HONG SAN WALK,PALM GARDENS,OCR,1.1835061848602335,103.94119430523195,7884.524253704746,23,99 yrs lease commencing from 1996
2234,DAIRY FARM CRESCENT,CHESTNUT VILLE,OCR,1.2060866798335395,103.93048573613154,10532.76746369447,23,999 yrs lease commencing from 1882
2235,HILLVIEW RISE,KINGSFORD . HILLVIEW PEAK,OCR,1.1998984840274765,103.92799623444272,13075.311979025615,23,99 yrs lease commencing from 2012
2236,JURONG EAST STREET 32,THE MAYFAIR,OCR,1.1691190958076052,103.90944241413806,9724.003145177508,22,99 yrs lease commencing from 1996
2237,BUKIT BATOK STREET 31,THE MADEIRA,OCR,1.1851754396501335,103.92023060410281,9127.034981617106,23,99 yrs lease commencing from 2000
2238,FERNVALE LANE,THE TOPIARY,OCR,1.3081907724971678,103.95153142401033,11036.216666194889,28,99 yrs lease commencing from 2012
2239,WOODLANDS AVENUE 6,TWIN FOUNTAINS,OCR,1.23511421036098,103.99406716546771,10011.498234492836,25,99 yrs lease commencing from 2012
2240,HILLVIEW AVENUE,THE LANAI,OCR,1.197382615666027,103.9192188591009,14641.782485731334,23,999 yrs lease commencing from 1885
2241,KANDIS LINK,KANDIS RESIDENCE,OCR,1.2729527349376355,104.01880106485228,13633.547232839433,27,99 yrs lease commencing from 2016
2242,WOODGROVE DRIVE,THE WOODGROVE,OCR,1.2173348152409476,103.99159099419133,7762.685602478076,25,99 yrs lease commencing from 1996
2243,UPPER BUKIT TIMAH ROAD,BUKIT 828,OCR,1.1988475168449244,103.93698319087821,17379.53663856243,23,Freehold
2244,UPPER THOMSON ROAD,MEADOWS @ PEIRCE,OCR,1.263561595532872,103.94445630035544,12476.608126488642,26,Freehold
2245,UPPER BUKIT TIMAH ROAD,THE LINEAR,OCR,1.198567367205418,103.93853179726763,10298.161641381703,23,999 yrs lease commencing from 1876
2246,YUAN CHING ROAD,LAKESIDE APARTMENTS,OCR,1.1610715516080963,103.89973596147682,7762.76595744681,22,99 yrs lease commencing from 1977
2247,WESTWOOD AVENUE,THE FLORAVALE,OCR,1.1329951535086626,103.91425767728938,7086.716785640255,22,99 yrs lease commencing from 1997
2248,CORPORATION ROAD,PARC VISTA,OCR,1.1524304438085344,103.90811300523004,8972.726746939328,22,99 yrs lease commencing from 1995
2249,CHOA CHU KANG AVENUE 3,MI CASA,OCR,1.1840437948467972,103.94725223384816,9644.411667088469,23,99 yrs lease commencing from 2008
2250,LAKEPOINT DRIVE,LAKEPOINT CONDOMINIUM,OCR,1.1537860503144266,103.90519245521425,6932.692582853901,22,99 yrs lease commencing from 1983
2251,SEMBAWANG ROAD,SEMBAWANG COTTAGE,OCR,1.262177788447884,103.98971411358362,6600.886265088479,27,Freehold
2252,HILLVIEW AVENUE,THE PETALS,OCR,1.196386925876133,103.91643624151166,10319.210392256855,23,Freehold
2253,WOODLANDS DRIVE 16,FORESTVILLE,OCR,1.235601353158162,103.9946962096917,9524.261228689631,25,99 yrs lease commencing from 2012
2254,CANBERRA DRIVE,THE BROWNSTONE,OCR,1.263391765821229,104.00795507460457,8984.87396333432,27,99 yrs lease commencing from 2014
2255,YUAN CHING ROAD,PARK VIEW MANSION,OCR,1.1609964682813634,103.89844713770349,8100.418663303909,22,99 yrs lease commencing from 1976
2256,CHOA CHU KANG STREET 64,WINDERMERE,OCR,1.1869588820564743,103.96107303827914,7147.314763443864,23,99 yrs lease commencing from 1997
2257,YISHUN CLOSE,SYMPHONY SUITES,OCR,1.2805937767991544,103.99850972549761,11484.291295542886,27,99 yrs lease commencing from 2014
2258,CHOA CHU KANG AVENUE 3,THE RAINFOREST,OCR,1.1844182826394454,103.9462671466537,10659.728192997558,23,99 yrs lease commencing from 2011
2259,JALAN MATA AYER,EUPHONY GARDENS,OCR,1.2606092910265478,103.98850788535397,7243.300319663812,27,99 yrs lease commencing from 1998
2260,MILTONIA CLOSE,THE MILTONIA RESIDENCES,OCR,1.2852328306735237,103.97969313353818,10014.618476857602,27,99 yrs lease commencing from 2010
2261,YISHUN AVENUE 6,LILYDALE,OCR,1.285592192870342,103.98769650134466,7084.913301488553,27,99 yrs lease commencing from 2000
2262,FERNVALE CLOSE,RIVERBANK @ FERNVALE,OCR,1.318065477721655,103.95757923414733,11677.186101927347,28,99 yrs lease commencing from 2013
2263,SPRINGSIDE WALK,THE BROOKS I,OCR,1.2555501995598868,103.96775768813534,14610.860438033358,26,Freehold
2264,ROSEWOOD DRIVE,ROSEWOOD,OCR,1.222873384609302,103.99422055939519,7725.864747693881,25,99 yrs lease commencing from 2000
2265,CHOA CHU KANG NORTH 7,REGENT GROVE,OCR,1.1844369507803771,103.96229366998628,7439.300993382969,23,99 yrs lease commencing from 1997
2266,PHOENIX AVENUE,PHOENIX RESIDENCES,OCR,1.193124749114579,103.93861788521848,16181.286242268829,23,99 yrs lease commencing from 2019
2267,JURONG EAST STREET 13,IVORY HEIGHTS,OCR,1.173354529350239,103.89770376770836,9555.026278907022,22,100 yrs lease commencing from 1986
2268,DAIRY FARM LANE,DAIRY FARM RESIDENCES,OCR,1.2108371724571076,103.93000878591657,17225.676530818626,23,99 yrs lease commencing from 2018
2269,LAKESIDE DRIVE,THE LAKEFRONT RESIDENCES,OCR,1.154815744542097,103.90596407352737,13917.759013913359,22,99 yrs lease commencing from 2010
2270,SEMBAWANG CRESCENT,SKYPARK RESIDENCES,OCR,1.2563064480896817,104.00653469306872,10992.296872834031,27,99 yrs lease commencing from 2013
2271,YIO CHU KANG ROAD,CASTLE GREEN,OCR,1.2766087547370064,103.94915892053059,9405.818310039956,26,99 yrs lease commencing from 1993
2272,YIO CHU KANG ROAD,THE CALROSE,OCR,1.2726074614998188,103.94534354994191,13076.533707675519,26,Freehold
2273,DAIRY FARM HEIGHTS,THE SKYWOODS,OCR,1.2071896059169531,103.9289283327575,14092.562331756431,23,99 yrs lease commencing from 2012
2274,WOODLANDS ROAD,THE TENNERY,OCR,1.1955030950047978,103.94358661888458,12051.184646687978,23,99 yrs lease commencing from 2010
2275,LAKESIDE DRIVE,CASPIAN,OCR,1.1540371714861264,103.90615116853242,11967.926149040932,22,99 yrs lease commencing from 2008
2276,CANBERRA WALK,PARC CANBERRA,OCR,1.264527479576218,104.00966918377945,11848.162541832437,27,99 yrs lease commencing from 2018
2277,JALAN REMAJA,CENTURY MANSIONS,OCR,1.1978042172890138,103.92064324806763,10280.484983221982,23,Freehold
2278,YIO CHU KANG ROAD,SEASONS PARK,OCR,1.275475205851246,103.94820428689596,9218.217549900659,26,99 yrs lease commencing from 1995
2279,BUKIT BATOK EAST AVENUE 6,PARK NATURA,RCR,1.2013121238622249,103.90954327077841,11684.736701358674,23,Freehold
2280,FERNVALE ROAD,HIGH PARK RESIDENCES,OCR,1.3110903798913245,103.95989759878219,13210.957766789526,28,99 yrs lease commencing from 2014
2281,SPRINGSIDE WALK,THE BROOKS I & II,OCR,1.2555501995598868,103.96775768813534,13694.714392392945,26,Freehold
2282,JELEBU ROAD,HILLION RESIDENCES,OCR,1.199686449425565,103.94178189314131,15839.180602242497,23,99 yrs lease commencing from 2013
2283,SEMBAWANG ROAD,HONG HENG GARDEN,OCR,1.2535821266331424,103.96696383960465,6576.486062459422,26,Freehold
2284,CHOA CHU KANG AVENUE 3,WANDERVALE,OCR,1.1848178779354406,103.94612675059251,8787.949895908787,23,99 yrs lease commencing from 2014
