facility_name,facility_type,address,lat,long
Hougang CC,Community Centre,35 Hougang Avenue 3 538840,1.36475743233025,103.892622240184
Hwi Yoh CC,Community Centre,535 Serangoon North Avenue 4 550535,1.37360010030912,103.873890977742
Jalan Besar CC,Community Centre,69 Jellicoe Road 208737,1.30800417111748,103.861786572317
Joo Chiat CC,Community Centre,405 Joo Chiat Road 427633,1.30745720639376,103.904168869493
Jurong Green CC,Community Centre,6 Jurong West Avenue 1 649520,1.35055603170356,103.725341556777
Jurong Spring CC (U/C),Community Centre,8 Jurong West Street 52 649296,1.34833016917296,103.718155703267
Kallang CC,Community Centre,45 Boon Keng Road 339771,1.31780290497647,103.862373282501
Kampong Chai Chee CC,Community Centre,11 Bedok North Street 1 469662,1.32698498848449,103.931620621577
Kampong Glam CC,Community Centre,385 Beach Road 199581,1.30279521839327,103.863597858268
Kampong Kembangan CC,Community Centre,5 Lengkong Tiga 417408,1.32315519886988,103.912698650056
Kampong Ubi CC,Community Centre,10 Jalan Ubi 409075,1.31784643130184,103.900750126977
Cheng San CC,Community Centre,6 Ang Mo Kio Street 53 569205,1.37178044674321,103.849569976256
Chong Pang CC,Community Centre,21 Yishun Ring Road 768677,1.43083237048448,103.829234874916
Chua Chu Kang CC,Community Centre,35 Teck Whye Avenue 688892,1.38115529003064,103.751903886481
Ci Yuan CC,Community Centre,51 Hougang Avenue 9 538776,1.37514897825787,103.882894179307
Clementi CC,Community Centre,220 Clementi Avenue 4 129880,1.31881518814763,103.768153686645
Dover CC,Community Centre,1 Dover Road 130001,1.302529944662,103.783271666717
Eunos CC,Community Centre,180 Bedok Reservoir Road 479220,1.33255277788544,103.91514355252
Fengshan CC (U/C),Community Centre,20 Bedok North Street 2 469644,1.33070761805554,103.936613618799
Fuchun CC,Community Centre,1 Woodlands Street 31 738581,1.42952981919595,103.774811855067
Tampines Central CC,Community Centre,1 Tampines Walk 528523,1.35349615471813,103.939683594446
Tampines Changkat CC,Community Centre,13 Tampines Street 11 529453,1.3458133461735,103.947687834643
Tampines East CC,Community Centre,10 Tampines Street 23 529341,1.35335682593433,103.954620461629
Tampines North CC,Community Centre,2 Tampines Street 41 529204,1.35736478775974,103.946602685067
Tampines West CC,Community Centre,5 Tampines Avenue 3 529705,1.34875076398822,103.935633408895
Tanglin CC,Community Centre,245 Whitley Road 297829,1.32338446818001,103.826877183466
Tanjong Pagar CC,Community Centre,101 Cantonment Road 89774,1.27616698002633,103.841584210034
Teck Ghee CC,Community Centre,861 Ang Mo Kio Avenue 10 569734,1.36308867917974,103.853536076665
Telok Blangah CC,Community Centre,450 Telok Blangah Street 31 108943,1.27486265663736,103.807875435609
The Frontier CC,Community Centre,60 Jurong West Central 3 648346,1.34046956412475,103.704452685304
The Serangoon CC,Community Centre,10 Serangoon North Avenue 2 555877,1.37005486240283,103.873927617452
Thomson CC (U/C),Community Centre,194 Upper Thomson Road 574339,1.35125385335026,103.83626228639
Tiong Bahru CC,Community Centre,67A Eu Chin Street 169715,1.28345251714882,103.831882714575
Toa Payoh Central CC,Community Centre,93 Toa Payoh Central 319194,1.33493451709456,103.850204545922
Toa Payoh East CC,Community Centre,160 Lorong 6 Toa Payoh 319380,1.33627489206396,103.85470024903
Toa Payoh South CC,Community Centre,1999 Lorong 8 Toa Payoh 319258,1.33489037046643,103.859378979813
Toa Payoh West CC,Community Centre,200 Lorong 2 Toa Payoh 319642,1.3353827124599,103.844830875826
Ulu Pandan CC,Community Centre,170 Ghim Moh Road 279621,1.31200940949362,103.789211186001
West Coast CC,Community Centre,2 Clementi West Street 2 129605,1.30264555979077,103.764832077473
Whampoa CC,Community Centre,300 Whampoa Drive 327737,1.32463959408329,103.856979169641
Woodgrove CC,Community Centre,353 Woodlands Ave 1 730353,1.43177102177052,103.785006866148
Woodlands CC,Community Centre,1 Woodlands Street 81 738526,1.43973033862036,103.788235404817
Katong CC,Community Centre,51 Kampong Arang Road 438178,1.30059117423726,103.884748931358
Keat Hong CC,Community Centre,2 Choa Chu Kang Loop 689687,1.38406515926541,103.744923812722
Kebun Baru CC,Community Centre,216 Ang Mo Kio Avenue 4 569897,1.37300749906274,103.83761242449
Radin Mas CC,Community Centre,51 Telok Blangah Crescent 98917,1.27593101840053,103.819753130977
Rivervale CC,Community Centre,193 Rivervale Drive 540193,1.39362831366603,103.901775024974
Sengkang CC,Community Centre,2 Sengkang Square 545025,1.39278558587024,103.893906102774
Senja-Cashew CC,Community Centre,101 Bukit Panjang Road 679910,1.38158679008906,103.76465958417
Kim Seng CC,Community Centre,570 Havelock Road 169640,1.28968265976033,103.83070644581
Kolam Ayer CC,Community Centre,1 Geylang Bahru Lane 339631,1.32415431819917,103.869693090627
Kreta Ayer CC,Community Centre,28A Kreta Ayer Road 88995,1.28119257621546,103.843012853618
Jurong Spring CC (Till 1Q 2021),Community Centre,535 Jurong West Street 52 640535,1.34942130837618,103.717011848542
Kaki Bukit CC,Community Centre,670 Bedok North Street 3 469627,1.33338206967953,103.926846224656
Yishun Link CC,Community Centre,413 Yishun Ring Road 760413,1.42503566854712,103.846399217959
MacPherson CC,Community Centre,400 Paya Lebar Way 379131,1.3235370882948,103.884481193415
Marine Parade CC,Community Centre,278 Marine Parade Road 449282,1.30482859822658,103.9095452826
Marsiling CC,Community Centre,100 Admiralty Road 739980,1.44065677654285,103.773615184767
Mountbatten CC (Till further notice),Community Centre,14 Kampong Arang Road 431014,1.30017762817114,103.884043223042
Nanyang CC,Community Centre,60 Jurong West Street 91 649040,1.3423640283979,103.692320231917
Nee Soon Central CC,Community Centre,1 Northpoint Drive 768019,1.42803584532257,103.836092102185
Nee Soon East CC,Community Centre,1 Yishun Avenue 9 768893,1.43102087212489,103.838488083545
Nee Soon South CC,Community Centre,30 Yishun Street 81 768455,1.4151749664221,103.834693130803
Pasir Ris East CC,Community Centre,1 Pasir Ris Drive 4 519457,1.3685870294423,103.959198004761
Pasir Ris Elias CC,Community Centre,93 Pasir Ris Drive 3 519498,1.37842943699246,103.942476405496
Paya Lebar Kovan CC,Community Centre,207 Hougang Street 21 530207,1.35779860505296,103.886092082636
Pek Kio CC,Community Centre,21 Gloucester Road 219458,1.31305864843728,103.851373846882
Potong Pasir CC,Community Centre,6 Potong Pasir Avenue 2 358361,1.33253591154285,103.86703683934
Punggol 21 CC,Community Centre,80 Punggol Field 828815,1.39360624159956,103.913464113125
Buangkok CC (U/C),Community Centre,"70 Compassvale Bow, #01-25 544692",1.38343476250513,103.892190513977
Limbang Constituency Office,Community Centre,20 Choa Chu Kang Street 52 689286,1.39491758447052,103.744727853367
One Punggol CC (U/C),Community Centre,"1 Punggol Drive, #04-04 828629",1.40861759539368,103.90508784944
Rivervale CC (U/C),Community Centre,2 Rivervale Close 544583,1.38515276413574,103.902319507384
Punggol Park CC,Community Centre,458 Hougang Avenue 10 530458,1.37773444443111,103.896252886146
Punggol Vista CC,Community Centre,602 Punggol Central 820602,1.40328429076968,103.907288602075
Punggol West CC,Community Centre,259C Punggol Field 823259,1.40451590068484,103.89566486383
Queenstown CC,Community Centre,365 Commonwealth Avenue 149732,1.29915022797049,103.80130510766
Siglap CC,Community Centre,300 Bedok South Avenue 3 469299,1.32163185812187,103.9433365555
Siglap CC (U/C),Community Centre,151 Bedok South Road 460151,1.31729193602696,103.946742143134
Siglap South CC,Community Centre,6 Palm Road 456441,1.3131589522001,103.930623466344
Taman Jurong CC,Community Centre,1 Yung Sheng Road 618495,1.3353068008328,103.721626399564
ACE The Place CC,Community Centre,120 Woodlands Avenue 1 739069,1.42749277602918,103.792240772323
Aljunied CC,Community Centre,110 Hougang Avenue 1 530110,1.35465808310012,103.889546235205
Anchorvale CC,Community Centre,59 Anchorvale Road 544965,1.39712791773438,103.886665684716
Ang Mo Kio CC,Community Centre,795 Ang Mo Kio Avenue 1 569976,1.36683348076669,103.840668130336
Ayer Rajah CC,Community Centre,150 Pandan Gardens 609335,1.3207993044286,103.747540191939
Bedok CC,Community Centre,850 New Upper Changi Road 467352,1.32424659842593,103.936047838803
Bishan CC,Community Centre,51 Bishan Street 13 579799,1.34951161831951,103.850509275687
Marymount CC,Community Centre,191 Sin Ming Avenue 575738,1.36213756796576,103.8412861742
Boon Lay CC,Community Centre,10 Boon Lay Place 649882,1.34832322532679,103.711380186479
Braddell Heights CC,Community Centre,50 Serangoon Avenue 2 556129,1.35161224552733,103.8703678757
Bukit Batok CC,Community Centre,21 Bukit Batok Central 659959,1.35019080604781,103.747514398535
Bukit Batok East CC,Community Centre,23 Bukit Batok East Avenue 4 659841,1.34898738780681,103.758195830417
Bukit Merah CC,Community Centre,4000 Jalan Bukit Merah 159465,1.28525426592061,103.815828543116
Bukit Panjang CC,Community Centre,8 Pending Road 678295,1.37645074924612,103.77055880601
Bukit Timah CC,Community Centre,20 Toh Yi Drive 596569,1.34050085979547,103.771609614654
Buona Vista CC,Community Centre,36 Holland Drive 270036,1.30925871460611,103.792619417011
Canberra CC,Community Centre,2 Sembawang Crescent 757632,1.44504412683036,103.819473739147
The Pit,Gym,50 Tras Street 78989,1.27811388348071,103.844202079592
The Stable Mixed Martial Arts,Gym,100 Turf Club Road 287992,1.3342195983767,103.795898242377
Bishan ClubFITT Gym,Gym,5 Bishan St. 4 579783,1.35528262760188,103.850922071159
The Yoga Place,Gym,328 King George's Ave 208568,1.30992191079359,103.862090963732
Sky Fitness - Serangoon Gardens,Gym,45 Bughley Drive Blk B 559022,1.36000966368369,103.85957105374
Slender Shapes - Serangoon Gardens Way,Gym,85A Serangoon Gardens Way 555981,1.36389982541919,103.864884313373
Woodlands ClubFITT Gym,Gym,495 WoodlandsCentre 738597,1.43489537703518,103.780306573729
Yio Chu Kang ClubFITT Gym,Gym,200 Ang Mo Kio Ave 9 569770,1.38227243116352,103.845767858372
Yishun ClubFITT Gym,Gym,101 YishunAve 1 769130,1.41201836574556,103.83117739651
Zattva Yoga Studio,Gym,150 Orchard Road 238841,1.30125729612721,103.841150152248
Fitness First - One Raffles Quay,Gym,1 Raffles Quay 48583,1.28089478900143,103.851677105821
Fitness First - Paragon,Gym,41282  238859,1.30372322367268,103.835240311923
True Fitness - Great World City,Gym,1 Kim Seng Promenade 237994,1.29380236091495,103.831757911005
California Fitness - Bugis,Gym,230 Victoria Street 188024,1.30014248326867,103.855786976518
Fitness First - AMK Hub,Gym,53 Ang Mo Kio Ave 3 569933,1.36924890739398,103.848399235571
California Fitness - Velocity@Novena Square,Gym,3 Velocity @ Novena 307683,1.32021101601674,103.843656771807
Fitness First - Alexandra (Mapletree Business City),Gym,20 Pasir Panjang Road 117439,1.274827493389,103.799064826968
Evolve MMA - POMO Mall,Gym,1 Selegie Road 188306,1.3001084594134,103.849264282609
Fitness First - Captial Tower,Gym,  68912,1.27771181456553,103.847522674168
Yoga Connections,Gym,498 A Changi Road 419903,1.31923098288927,103.914005195669
California Fitness - Raffles,Gym,14 Raffles Place 48619,1.28348363887373,103.850574044319
True Fitness - Suntec City,Gym,3 Temasek Boulevard 38983,1.29487905112126,103.857675501543
Union Yoga Ayurveda (Kembangan Branch),Gym,14D Kingston Terrace 418935,1.31988383852338,103.912862460833
Union Yoga Ayurveda (Beauty World Branch),Gym, 51 Chun Tin Road 599625,1.34174220136525,103.772716769692
Rhythmic Yoga Works,Gym,575 Orchard Road 188091,1.29800183598617,103.856934794867
Neue,Gym, 1 Stadium place #02-07 397628,1.30384327849927,103.872750707738
Om Shiva Yoga - Chip Bee,Gym,45 Jalan Rumia 278000,1.31099316329402,103.797538795862
Om Shiva Yoga - Horse City,Gym,100 Turf Club Road 287992,1.3342195983767,103.795898242377
OMG Yoga,Gym,134 Jurong Gateway Road 600134,1.33386246359672,103.73870827223
Philip Wain,Gym,101 Thomson Road 307591,1.31733464253519,103.843463185078
Pure Fitness - Knightsbridge (Asia Square),Gym,8 Marina View 238857,1.30310526758961,103.836202014579
Krav Maga Singapore,Gym,39 North Canal Road 59295,1.28712786568231,103.84702569567
Fitness First - Tampines,Gym,1 Tampines Central 529508,1.35308485692255,103.943586936734
iPilates,Gym,8 Claymore Hill 229572,1.30763492632515,103.83203806691
California Fitness - Orchard- Ngee Ann City,Gym,8 Ngee Ann City 238873,1.30242417909429,103.83467613466
True Fitness - China Square Central,Gym,18 Cross Street 48423,1.28351522358922,103.846878913529
Sky Pilates,Gym,541 Orchard Road 238881,1.30508723301058,103.830722583997
Slender Shapes - Eunos,Gym,60 Kaki Bukit Place 415979,1.33407188854164,103.904054104624
Core Fitness Physiotherapy & Pilates Centre  - Forum The Shopping Mall,Gym,583 Orchard Road 238884,1.30619579913532,103.828509016301
CrossFit Fire City,Gym,11 Kampong Bugis 338988,1.30851817439858,103.866029977781
CrossFit Singapore,Gym,81 Ubi Avenue 4 408830,1.33354943541229,103.89176817408
Curves - Marine Parade,Gym,1 Marine Parade Central 160140,1.2781561439556,103.829524333744
Elements Pilates,Gym, Tanglin Road 247918,1.30527220041532,103.825078878265
Evolve MMA - Far East Square,Gym,26 China Street 49568,1.28305772642104,103.84782090171
Fitness First - Millenia Walk,Gym,9 Raffles Boulevard 39596,1.29296504773614,103.859343974188
Fitness First - One George Street,Gym,  49145,1.28554561731843,103.847771918338
Amore Fitness - Heartland Mall,Gym,205 Hougang Street 21 530205,1.35949663830553,103.885079928732
Amore Fitness - Plaza Singapura,Gym,68 Orchard Road 238839,1.30074756196423,103.845047628503
Amore Fitness - Thomson Plaza,Gym,301 Upper Thomson Road 574408,1.35466901882051,103.830919788426
Bikram Yoga,Gym,252 North Bridge Road 179103,1.2938935875293,103.853119912535
Bikram Yoga Harbourfront,Gym,  99253,1.26206336450486,103.818625588159
Brazilian Jiu Jitzu Singapore,Gym, Sophia Road 228149,1.30107054671992,103.84917626624
Pilates Bodyworks - Holland,Gym,36 Holland Drive 270036,1.30918211194726,103.79254748678
Tirisula Yoga,Gym,80 B Arab Street 199777,1.3014790011719,103.859188259636
Total Yoga - Clarke Quay,Gym,38 Carpenter Street 59917,1.28790271682791,103.84777293526
Fitness First - Marina Bay Financial Centre,Gym,12 Marina Boulevard 18982,1.27910567910157,103.854297425627
Midview Body & Mind,Gym,28 Sin Ming Lane 573972,1.35821656561939,103.833930717119
Pilates Inc - The Moving Body Group - Amoy Street,Gym,82 Amoy Street Level 1 69901,1.28078047914706,103.846733698071
The Jungle,Gym, 35B Boat Quay 49824,1.28625502575823,103.849673970079
TMP Fitness - Revenue House,Gym, 55 Newton Road 307987,1.31948959451122,103.841975314872
Amore Fitness - Bugis Junction,Gym,200 Victoria Street Bugis Junction 188021,1.29906799078836,103.855327954497
Bukit Gombak ClubFITT Gym,Gym,810 Bukit Batok West Ave 5 659081,1.35790704666032,103.7530237503
Choa Chu Kang ClubFITT Gym,Gym,1 Choa Chu Kang St 53 689236,1.39066617204386,103.747920712445
Clementi ClubFITT Gym,Gym,518 Clementi Ave 3 129907,1.31101498462879,103.764861415667
Hougang ClubFITT Gym,Gym,93 Hougang Ave 4 538832,1.37057348785749,103.88807173322
Jurong East ClubFITT Gym,Gym,21 Jurong East St. 31 609517,1.34621561227092,103.728835249034
Jurong West ClubFITT Gym,Gym,20 Jurong West St 93 648965,1.33841806492775,103.69376890219
Pasir Ris ClubFITT Gym,Gym,120 Pasir Ris Central 519640,1.37444845586245,103.95182250042
Physical ABuse,Gym,2 Havelock Road 2HR 59763,1.28672853496612,103.844901339347
Central Pilates,Gym,10 Winstedt Road 227977,1.30992450385743,103.841910545157
Gold's Gym - IBP Jurong East,Gym,2 International Business Park 609930,1.3296904778472,103.746960566285
Pure Fitness - Knightsbridge,Gym,3 Orchard Road 18960,1.27900797406852,103.851103466005
Updog Studio,Gym,902 B East Coast Parkway 449874,1.29747626957084,103.899774980097
Breathe Pilates - Novena,Gym,10 Sinaran Drive 307506,1.32042967863542,103.843892126913
Delta ClubFITT Gym,Gym,900 Tiong Bahru Road 158790,1.28907794925009,103.819773109932
Yogapoint Singapore,Gym, 3rd Floor 31B Kreta Ayer Road 88998,1.28065569131695,103.842160502746
Amore Fitness - Woodlands Civic Centre,Gym,900 South Woodlands Drive 730900,1.43507789397688,103.78661961568
Ananda Marga Yoga Society of Singapore - MacPherson,Gym,439 A MacPherson Road 368150,1.33201025602617,103.881024688613
Jal Yoga,Gym,991 Alexandra Road 119964,1.27441958484294,103.802911911187
One Wellness Fitness Club,Gym,164A New Bugis St 188440,1.30091799345463,103.855247873282
The Gym Nation,Gym,101 Bukit Panjang Road 679910,1.38158679370649,103.764659583272
The Yoga Shala,Gym,11 Yan Kit Road 88266,1.27652575407135,103.841918377905
Total Yoga - Orchard Road,Gym,8 Claymore Hill 229572,1.30763492632515,103.83203806691
True Fitness - Chevron House,Gym,30 Raffles Place 48622,1.28423792027966,103.851927274914
True Fitness - NTUC Income Tampines Junction,Gym,300 Tampines Avenue 5 529652,1.35429510351818,103.93963580414
True Fitness - Parkway Parade,Gym,80 Marine Parade Road 449269,1.30119131472187,103.905113590458
True Fitness - VivoCity,Gym,1 Harbourfront Walk 98585,1.26439468181096,103.821808629396
True Yoga - Ocean Financial Centre,Gym,10 Collyer Quay 49315,1.28298072623658,103.851838945741
True Yoga - Pacific Plaza,Gym,9 Scotts Road 228210,1.30653722380828,103.832126408154
Viva Fit Singapore - Beach Road,Gym,67 Beach Rd 189688,1.29695905771991,103.856304899664
Viva Fit Singapore - Raffles Place,Gym,20 Malacca Street 48979,1.28394229110606,103.850711622748
Viva Fit Singapore - Tanjong Pagar,Gym,1 Tanjong Pagar Plaza 82001,1.27559619819284,103.842393171371
WabiSabi Holistic Lifestyle,Gym,6 Eu Tong Sen St. The Central 59817,1.28886291929991,103.846556006065
Yaatra,Gym,114 A Neil Road 88852,1.27917902296384,103.841769864721
Fitness First - One Raffles Place,Gym,1 Raffles Place 48616,1.28433994842242,103.850982351781
Sengkang ClubFITT Gym,Gym,57 Anchorvale Road 544964,1.39550158789593,103.885784253769
Tampines ClubFITT Gym,Gym,505 Tampines Ave 5 529652,1.35429510351818,103.93963580414
Toa Payoh ClubFITT Gym,Gym,301 Toa Payoh Lor 6 319392,1.33060010108942,103.849986788241
Pilates Body Pilot - Biopolis,Gym,11 Biopolis Way 138667,1.30451127820755,103.791460023589
Pilates Bodyworks - Finlayson Green,Gym,1 Finlayson Green 49246,1.28224086928672,103.851286590696
Pilates Fitness,Gym,434 Telok Blangah Road 98854,1.27029599179716,103.81293029168
Pilates Flow,Gym,733 2nd Avenue Junction 269748,1.32982544868962,103.799469917652
Pilates Inc - The Moving Body Group - East Coast,Gym,46 East Coast Road 428766,1.30438467004432,103.903338648384
Platinum Yoga,Gym,1 Marine Parade Central 449408,1.30188733852456,103.905996039697
PowerMoves Pilates - Bishan Park,Gym, Bishan Park II 569931,1.36254434770061,103.84749323637
PowerMoves Pilates - Dempsey Hill,Gym,6 Dempsey Road 249683,1.30484978466339,103.808565893546
Pure Yoga - Chevron House,Gym,4 30 Raffles Place 48622,1.28423792027966,103.851927274914
Pure Yoga - Ngee Ann City,Gym,18 391A Orchard Road 238873,1.30242417909429,103.83467613466
Real Yoga,Gym,176 Orchard Road 238843,1.30197804716068,103.839758898411
Reebok CrossFit Enduro,Gym,11 Syed Alwi Road 207629,1.30681472605594,103.858169031632
Singapore CrossFit Hub,Gym,605 Blk B 368241,1.33378882726631,103.887714301749
Sivananda Yoga Vedanta Centre,Gym,21B Bukit Pasoh Rd 89835,1.27901545155803,103.840532034232
Sky Fitness - Harbourfront,Gym,3 HarbourFront Place 99254,1.26448635050271,103.818686870632
Bedok ClubFITT Gym,Gym,5 Bedok North St 2 469645,1.32585712140622,103.938328173262
Spaboutique,Gym,6 Nassim Road 258373,1.30778575196489,103.825932498525
The Gym At Orchard,Gym,4 Orchard Road 238882,1.30550611670641,103.829984827987
The Pilates Place,Gym,60 Tras Street 78999,1.27787296456741,103.844133723257
Fitness First - Fusionopolis,Gym,1 Fusionopolis Way 138632,1.29929406658312,103.787404060028
Amore Fitness - City Square Mall,Gym,180 Kitchener Road 208539,1.31139349438914,103.856487121487
E's FITNESS PTE. LTD.,Gym,51 Cantonment Road 89752,1.27870948631099,103.840386703019
YogaDivas - Nassim Road,Gym,6 Nassim Road 247974,1.29792400181845,103.814556916597
Absolute Yoga - River Valley,Gym,491 River Valley Rd 248371,1.29301786111442,103.826940812301
Yoga On Nassim,Gym,6 Nassim Road 269758,1.3310218845731,103.796264512395
YogaDivas - Leonie Hill,Gym, Leonie Hill Road 258373,1.30778575196489,103.825932498525
YogaDivas - Phoenix Park,Gym,308 Tanglin Road 247974,1.29792400181845,103.814556916597
Ananda Marga Yoga Society of Singapore - Parkway Centre,Gym,1 Marine Parade Central 449408,1.30188733852456,103.905996039697
Balancing Rocks Yoga Studio,Gym,287 Beach Road 199551,1.30097708408221,103.860481773329
Basic Essence,Gym,501 Bukit Timah Road 259760,1.32257317593847,103.814245545298
Being In Yoga,Gym,2 Turf Club Road 287988,1.33589728896884,103.795941517598
Breathe Pilates - East Coast,Gym,217 East Coast Road 428915,1.30759648523611,103.906933727641
Slender Shapes - Upper Bukit Timah,Gym,110M Upper Bukit Timah Road 588172,1.34094072442015,103.776280180624
Absolute Yoga - Telok Ayer,Gym,157A Telok Ayer Street 68611,1.28041369547153,103.847638181705
Pilatique Pilates Studio,Gym, Gemmil Lane 69250,1.2824640229959,103.846934447584
Canvass Art and Yoga Studio,Gym,5 A Binjai Park 589820,1.33583564516194,103.786616299314
COMO Shambhala Urban Escape,Gym,  238876,1.30717806036195,103.828468717265
Fitness First - The Cathay,Gym,2 Handy Road 229233,1.29918374721933,103.847789792828
Focus Pilates - Orchard,Gym,302 Orchard Road 238862,1.30394638048361,103.834826945699
Focus Pilates - Raffles Place,Gym,20 Malacca Street 48979,1.28394229110606,103.850711622748
Genesis Gym - CBD,Gym,78 Tras Street 79017,1.27742661017112,103.844050900534
Genesis Gym - Mounbatten,Gym,41306  398007,1.30746518712488,103.881270808537
Gold's Gym - Bukit Merah,Gym,3500 Bukit Merah Central 159837,1.28205540617869,103.818078216386
Green Yoga,Gym,232 A Upper Thomson Road 574363,1.35306949447786,103.835093523472
H.om Yoga,Gym,3 Canton Street 49745,1.28621325740623,103.849431927363
Impact Mixed Martial Arts,Gym,3 Shenton Way 68805,1.27851893758259,103.850071543607
Impakt Singapore,Gym,146 Robinson Road 68909,1.27816986401168,103.848096103439
Iyengar Yoga Centre Singapore - Goldhill Centre,Gym,1 Goldhill Plaza 308899,1.31782868295281,103.842889382967
Iyengar Yoga Centre Singapore - Neil Road Centre,Gym,146B Neil Road 88875,1.27828754868066,103.840648509607
Jagsport,Gym,340B King George's Ave 208574,1.31015179809918,103.862434227156
Kapap Singapore,Gym,22 Keong Siak Road 89129,1.28004625410654,103.841668651741
Kate Porter Yoga,Gym,5000 Marine Parade Road 449290,1.31004098717818,103.931988303014
Oasis Holistic,Gym,10 Selegie Road 180010,1.30370879489711,103.850537243387
OhmSantih Yoga,Gym,10A Haji Lane 189203,1.30050427305572,103.859384497354
Gold's Gym - Tanjong Pagar,Gym,86 A Tanjong Pagar Road 88507,1.27843513234261,103.843683536784
Masters' Yoga Sadhan,Gym,88A Tanjong Pagar Road 88509,1.27839696546876,103.843673722806
Fitness Factory -,Gym,41276  49870,1.2884814659674,103.849144620549
Active Life Center,Gym,545 Orchard Road 238882,1.30550611670641,103.829984827987
Amore Fitness - Jurong Point 2,Gym,63 Jurong West Central 3 648886,1.33983014805774,103.706460886826
Amore Fitness - Liang Court,Gym,177 River Valley Road 179030,1.29151478613339,103.844586298874
Amore Fitness - Tampines 1,Gym,10 Tampines Central 1 529536,1.35431556438278,103.94501945797
Sports SG Swimming Complex/Sports Hall/Gym Tampines Avenue 4,Swimming Complex/Sports Hall/Gym,Tampines Avenue 4,1.3530739380686312,103.94029190765623
Sports SG Swimming Complex/Sports Hall/Stadium/Tennis Centre/Gym Pasir Ris Central,Swimming Complex/Sports Hall/Stadium/Tennis Centre/Gym,Pasir Ris Central,1.3742806134607128,103.95187699073897
Sports SG Swimming Complex/Stadium Stirling Road,Swimming Complex/Stadium,Stirling Road,1.2961475133663551,103.80245826982248
Sports SG Swimming Complex/Sports Hall/Gym/Hockey Pitch Anchorvale Road,Swimming Complex/Sports Hall/Gym/Hockey Pitch,Anchorvale Road,1.3958790306118691,103.88667262791425
Sports SG Swimming Complex/ Stadium Yio Chu Kang Road,Swimming Complex/ Stadium,Yio Chu Kang Road,1.3563191827847099,103.87482408373886
Sports SG Swimming Complex/Sports Hall/Stadium/Gym Lorong 6 Toa Payoh,Swimming Complex/Sports Hall/Stadium/Gym,Lorong 6 Toa Payoh,1.330353526190689,103.85192844475472
Sports SG Swimming Complex/Sports Hall/Stadium/Gym Woodlands Street 12,Swimming Complex/Sports Hall/Stadium/Gym,Woodlands Street 12,1.434714992896097,103.78016272860899
Sports SG Field/Tennis Centre St Wilfred Road,Field/Tennis Centre,St Wilfred Road,1.3256528687721216,103.8615816053628
Sports SG Swimming Complex/Sports Hall/Stadium/Tennis Centre/Squash Centre/Gym Ang Mo Kio Avenue 9,Swimming Complex/Sports Hall/Stadium/Tennis Centre/Squash Centre/Gym,Ang Mo Kio Avenue 9,1.3826464401327203,103.84653849276384
Sports SG Sports Hall/Stadium/Gym Yishun Avenue 1,Sports Hall/Stadium/Gym,Yishun Avenue 1,1.4124404659329606,103.83204837313872
Sports SG Swimming Complex Yishun Avenue 3,Swimming Complex,Yishun Avenue 3,1.4236132815161078,103.834037914229
Sports SG Sports Hall/Stadium/Swimming Complex/Tennis Centre/Squash Centre/Hockey Pitch Evans Road,Sports Hall/Stadium/Swimming Complex/Tennis Centre/Squash Centre/Hockey Pitch,Evans Road,1.3195293794686642,103.81943824049836
Sports SG Swimming Complex/Sports Hall/Gym/Hockey Pitch Tiong Bahru Road,Swimming Complex/Sports Hall/Gym/Hockey Pitch,Tiong Bahru Road,1.2895254455072092,103.82040950412514
Sports SG Gym Lengkok Bahru,Gym,Lengkok Bahru,1.2868321702006722,103.81473572658817
Sports SG Swimming Complex Aljunied Crescent Avenue 1,Swimming Complex,Aljunied Crescent Avenue 1,1.3209979201685187,103.88805267638813
Sports SG Field Lorong 12 Geylang,Field,Lorong 12 Geylang,1.3103553774938594,103.87798073016205
Sports SG Field/Tennis Centre Rutland Road,Field/Tennis Centre,Rutland Road,1.310975453094105,103.84950190933503
Sports SG Swimming Complex/Stadium Tyrwhitt Road,Swimming Complex/Stadium,Tyrwhitt Road,1.3100467716941753,103.86026753515591
Sports SG Swimming Complex/Sports Hall/Stadium/Gym/Gateball & Petanque Courts Jurong East Street 31,Swimming Complex/Sports Hall/Stadium/Gym/Gateball & Petanque Courts,Jurong East Street 31,1.346683114876038,103.72939514571932
Sports SG Swimming Complex/Sports Hall/Tennis Centre/Gym Bedok North Street 1,Swimming Complex/Sports Hall/Tennis Centre/Gym,Bedok North Street 1,1.3269504939979333,103.93207011407813
Sports SG Swimming Complex/Sports Hall/Stadium/Gym Hougang Avenue 4,Swimming Complex/Sports Hall/Stadium/Gym,Hougang Avenue 4,1.3695934347573404,103.88695315316586
Sports SG Stadium West Coast Walk,Stadium,West Coast Walk,1.309710346343816,103.7629682565247
Sports SG Swimming Complex/Sports Hall/Gym Clementi Avenue 3,Swimming Complex/Sports Hall/Gym,Clementi Avenue 3,1.3104873520194005,103.76548164099063
Sports SG Swimming Complex/Sports Hall/Stadium/Tennis Centre/Gym Jurong West Street 93,Swimming Complex/Sports Hall/Stadium/Tennis Centre/Gym,Jurong West Street 93,1.3383086233111425,103.69444341063854
Sports SG Swimming Complex Geylang Bahru Lane,Swimming Complex,Geylang Bahru Lane,1.322649227192016,103.87242282305023
